,Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Accuracy_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Accuracy_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Accuracy_label_category_r2l,Precision_label_category_u2r,Recall_label_category_u2r,F1_score_label_category_u2r,Num_Obs_label_category_u2r,AUC_label_category_u2r,Accuracy_label_category_u2r,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Accuracy_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
0,15.0,5.0,49.0,0.746268656716418,0.5102040816326531,0.6060606060606061,196.0,0.7540886884081243,0.9923403252415745,0.8025405609357313,0.9676245355978468,0.8773847581726306,13189.0,0.5687977290730444,0.7898303087438133,0.6702127659574468,0.2480314960629921,0.3620689655172414,508.0,0.622132852015947,0.9738392646712232,0.0,0.0,0.0,16.0,0.5,0.999057270798963,0.6380090497737556,0.0920666013712047,0.1609129814550642,3063.0,0.5402816291060496,0.8267145887343861,0.7674797265767838,0.7818760311100637,0.7286956723430548,16972.0,0.5673226932859007,0.8045305617398476,0.0,2.163323163986206,0.04079413414001465,3.0101006031036377
0,15.0,4.0,44.0,0.746268656716418,0.5076142131979695,0.6042296072507553,197.0,0.7527938749861585,0.992282768777614,0.8030693754324172,0.9680794601561908,0.877887788778878,13189.0,0.5705426355191942,0.7907511045655375,0.6875,0.28094302554027506,0.398884239888424,509.0,0.6384977486501325,0.9746097201767304,0.0,0.0,0.0,16.0,0.5,0.9990574374079528,0.6336405529953917,0.08975195822454309,0.15723270440251572,3064.0,0.5391610772360586,0.8263328424153167,0.7676058363669611,0.7826804123711341,0.7294426134448033,16975.0,0.5689644835316127,0.8052218626976776,0.0,1.7954940795898438,0.003193855285644531,2.288655996322632
0,1.0,3.0,46.0,0.7518248175182481,0.5228426395939086,0.6167664670658682,197.0,0.7604079673887522,0.9924586107346964,0.8030598753384122,0.9671671216257204,0.8775067937119466,13188.0,0.5703735211827413,0.7901961939551052,0.6831683168316832,0.27111984282907664,0.3881856540084389,509.0,0.6336162868178425,0.9743710599186944,0.0,0.0,0.0,16.0,0.5,0.9990573263418372,0.6343825665859564,0.08553705517466538,0.15074798619102414,3063.0,0.5373407777670595,0.8260767100689329,0.7676727508239077,0.7811229599952866,0.7278259688374791,16973.0,0.5684482330303636,0.8047389678816881,0.0,2.2481255531311035,0.04597043991088867,3.072153329849243
0,5.0,5.0,45.0,0.7536231884057971,0.5279187817258884,0.6208955223880598,197.0,0.7629460384547422,0.9925175278383316,0.8024497487437185,0.9686102054742588,0.8777354082929678,13189.0,0.5687395636250787,0.7903140281623755,0.6732673267326733,0.2677165354330709,0.38309859154929576,508.0,0.6318540162740817,0.9741943086077888,0.0,0.0,0.0,16.0,0.5,0.9990573263418372,0.6170731707317073,0.08259875938622266,0.1456953642384106,3063.0,0.5356559576945492,0.8251929535144052,0.763806541461631,0.7817121310316385,0.7270163025426085,16973.0,0.5668474938380006,0.8046555890547676,0.0,2.214833974838257,0.003961801528930664,2.823726177215576
0,20.0,4.0,44.0,0.7846153846153846,0.5177664974619289,0.6238532110091743,197.0,0.7580487729605645,0.9927536231884058,0.8025001570450405,0.9686102054742588,0.877765562731895,13189.0,0.5689814567661915,0.7903852951572994,0.7093596059113301,0.2829076620825147,0.4044943820224719,509.0,0.6396621517214882,0.9750206197714152,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.633177570093458,0.08847535096310806,0.15525637353193925,3063.0,0.5385946591635322,0.8262636974195829,0.7681884493131496,0.7830800047130906,0.7294207023693613,16974.0,0.567746878626527,0.8049416896646413,0.0,2.1270039081573486,0.0035247802734375,2.967705249786377
0,2.0,3.0,51.0,0.75,0.5177664974619289,0.6126126126126126,197.0,0.7578700171181382,0.99240058910162,0.8041847860339069,0.9674728940783986,0.8783039647577093,13189.0,0.5734089245880636,0.7916936671575847,0.6831683168316832,0.27111984282907664,0.3881856540084389,509.0,0.6336165228963797,0.9743740795287188,0.0,0.0,0.0,16.0,0.5,0.9990574374079528,0.6412556053811659,0.0933420365535248,0.16296296296296295,3064.0,0.5409201736214537,0.8269219440353461,0.7697604118501571,0.7826804123711341,0.7305767712685083,16975.0,0.5714215565180933,0.806054836771567,0.0,2.239044427871704,0.022117137908935547,3.0863454341888428
0,6.0,5.0,48.0,0.7142857142857143,0.5102040816326531,0.5952380952380952,196.0,0.7539098615125591,0.9919868017911856,0.8020839871947775,0.9688376677534308,0.8776098901098901,13189.0,0.5676860820924172,0.7900070704690078,0.6983240223463687,0.24606299212598426,0.3639010189228529,508.0,0.6213915543720301,0.9742517086966768,0.0,0.0,0.0,16.0,0.5,0.999057270798963,0.6287878787878788,0.08129285014691479,0.14397224631396358,3063.0,0.5353620768097432,0.8255361772330898,0.7659328059858087,0.780815460758897,0.7257431189841201,16972.0,0.5655467252216938,0.8044635140692002,0.0,2.1881356239318848,0.005937099456787109,2.867804527282715
0,5.0,4.0,50.0,0.7007874015748031,0.4517766497461929,0.5493827160493828,197.0,0.7247558895411141,0.99139911634757,0.8023707977922729,0.9699749791492912,0.8782480348745408,13189.0,0.5688490849259398,0.7910456553755523,0.6907216494845361,0.2632612966601179,0.3812233285917497,509.0,0.6298087122192852,0.9743740795287188,0.0,0.0,0.0,16.0,0.5,0.9990574374079528,0.6328502415458938,0.08550913838120104,0.15066129959746982,3064.0,0.5372912667680572,0.8259793814432991,0.7664891917453179,0.7822091310751105,0.7273702870834696,16975.0,0.566725217509559,0.8053695979316373,0.0,2.223996877670288,0.022446870803833008,3.123403310775757
0,9.0,3.0,49.0,0.7307692307692307,0.4822335025380711,0.5810397553516818,197.0,0.7400736565560355,0.9919288323318016,0.8024962368289011,0.9701266206687392,0.8783853362166616,13189.0,0.5690791623819257,0.7912689996465182,0.6408839779005525,0.22789783889980356,0.33623188405797105,509.0,0.6119750354535458,0.9730175562625192,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.6342710997442456,0.08096637283708782,0.14360162130862766,3063.0,0.5353433690078616,0.8257334747260516,0.7657044143552445,0.7808412866737363,0.7252552625320882,16974.0,0.5661972201787259,0.8054630201273042,0.0,2.2411730289459233,0.04284381866455078,3.1831285953521733
0,6.0,2.0,43.0,0.7426470588235294,0.5126903553299492,0.6066066066066067,197.0,0.7553021451223592,0.992282768777614,0.8017030868449064,0.9708090075062552,0.8781893004115227,13189.0,0.5671530510325782,0.7907511045655375,0.6600985221674877,0.2632612966601179,0.3764044943820225,509.0,0.6295354218026691,0.9738438880706922,0.0,0.0,0.0,16.0,0.5,0.9990574374079528,0.6296296296296297,0.08322454308093995,0.14701643124819833,3064.0,0.536220854676118,0.8256848306332842,0.7649566312785947,0.7831516936671575,0.7271863574441239,16975.0,0.5655605502847106,0.805081932409482,0.0,1.8724994659423828,0.0031740665435791016,2.4910686016082764
0,13.0,5.0,47.0,0.7099236641221374,0.4720812182741117,0.5670731707317074,197.0,0.7349080387984769,0.9916337712838036,0.8027283585842709,0.9681552809159149,0.8777151498487765,13189.0,0.569437048491784,0.7903729452660108,0.6736842105263158,0.2519685039370079,0.3667621776504298,508.0,0.6241014703104414,0.973958640193248,0.0,0.0,0.0,16.0,0.5,0.9990573263418372,0.6310904872389791,0.08880182827293504,0.15569547796222094,3063.0,0.538685601411809,0.8261945442762034,0.7660579169598996,0.7813586284098274,0.7276915666785106,16973.0,0.5673787580418025,0.8048648102052657,0.0,2.19741439819336,0.020618438720703125,2.8071188926696777
0,9.0,5.0,49.0,0.75,0.5025380710659898,0.6018237082066868,197.0,0.7502855462321664,0.9922823141274892,0.8030160226201697,0.9689893092728791,0.8782297965915338,13189.0,0.5703599122322123,0.7912100860139036,0.6989795918367347,0.2691552062868369,0.3886524822695035,509.0,0.6327859238236493,0.9746082243431129,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.6386363636363637,0.09174012406137773,0.16043391378818153,3063.0,0.5401551601544758,0.8267350064804996,0.7688613241664015,0.7833745728761635,0.7299849917032422,16974.0,0.5688032535535397,0.8056497743296193,0.0,2.237257719039917,0.03736734390258789,3.1716253757476807
0,14.0,4.0,48.0,0.7234042553191491,0.5177664974619289,0.6035502958579883,197.0,0.7577209431936216,0.9921055732296452,0.8016052169551041,0.9692925923117751,0.8775096955760717,13189.0,0.5666806422589259,0.7897372451985389,0.6818181818181818,0.26522593320235754,0.38189533239038187,509.0,0.6306998174970185,0.9742547425474256,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.6300268096514745,0.07672216780933726,0.13678696158323633,3063.0,0.5334009803894648,0.8252621656651349,0.7653882065056357,0.7809591139389654,0.7249757258603152,16974.0,0.5647493476258414,0.8042269306202879,0.0,1.8032588958740237,0.004708766937255859,2.344428062438965
0,13.0,2.0,41.0,0.7761194029850746,0.5279187817258884,0.6283987915407855,197.0,0.7630653096803728,0.9927536231884058,0.8025225903614458,0.969671696110395,0.8782145922746781,13189.0,0.5691159008953561,0.7910333451160598,0.702020202020202,0.2730844793713163,0.3932107496463932,509.0,0.6347505603658891,0.974726051608342,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.6261904761904762,0.08586353248449233,0.15101923629055414,3063.0,0.5372887499242244,0.8257923883586662,0.7666263507755909,0.7832567456109344,0.7287193950614025,16974.0,0.5675266265559104,0.8053513500898504,0.0,2.209597110748291,0.002916812896728516,2.879112720489502
0,10.0,1.0,52.0,0.7384615384615385,0.4897959183673469,0.5889570552147239,196.0,0.7438846067754713,0.9921046429413152,0.8033178333542792,0.9693660903851988,0.8785650470758023,13188.0,0.5710995356788573,0.7917746877209522,0.7035175879396985,0.275049115913556,0.3954802259887006,509.0,0.6357326609756688,0.9747819938722602,0.0,0.0,0.0,16.0,0.5,0.999057270798963,0.6504629629629629,0.09174012406137773,0.1608011444921316,3063.0,0.5404419219774859,0.8271859533349045,0.7712321798038863,0.7837025689370728,0.730366766690161,16972.0,0.5694333956466191,0.8061628928799782,0.0,1.9859960079193115,0.012377262115478516,2.6187913417816158
0,17.0,5.0,50.0,0.6971830985915493,0.5025380710659898,0.584070796460177,197.0,0.7499875191713092,0.9916931778013433,0.8017430559909712,0.969520054590947,0.8776854966023749,13189.0,0.5670585741911143,0.7900318133616119,0.66,0.2593320235756385,0.3723554301833569,509.0,0.62760102545317,0.9737834334865088,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.6304909560723514,0.07966046359777995,0.14144927536231885,3063.0,0.5346904143882079,0.8254978201955933,0.7646204804016182,0.7813125957346531,0.7254414991156762,16974.0,0.5650930091616648,0.8044794186088695,0.0,2.2441270351409908,0.010973691940307615,2.93123197555542
0,18.0,4.0,47.0,0.7575757575757576,0.5102040816326531,0.6097560975609756,196.0,0.7541483542215837,0.9924586107346964,0.8031416902293433,0.9691409507923271,0.8783672347443651,13189.0,0.5705905599627596,0.7914334531314441,0.6934673366834171,0.27111984282907664,0.3898305084745763,509.0,0.6337073946895626,0.9745478112296,0.0,0.0,0.0,16.0,0.5,0.9990573263418372,0.6430107526881721,0.09761671563826314,0.16950113378684808,3063.0,0.5428414275531359,0.827372886348907,0.7696716791831372,0.7847169033170329,0.7318625673580427,16973.0,0.5695288004046727,0.8059276854462178,0.0,2.2788410186767583,0.06282544136047362,3.268927335739136
0,19.0,3.0,44.0,0.7142857142857143,0.4822335025380711,0.5757575757575757,197.0,0.7399842484377784,0.9917520914339578,0.8038907076303198,0.9681552809159149,0.8784095208612802,13189.0,0.5725849059797539,0.7917403087074352,0.7070707070707071,0.275049115913556,0.3960396039603961,509.0,0.6357632460831065,0.9748438788735714,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.6461187214611872,0.09239307868103168,0.16166809483004854,3063.0,0.5406254085806855,0.8270884882761871,0.7707193037813821,0.7827854365500176,0.7302663453484121,16974.0,0.5705866820223964,0.806126463155503,0.0,1.857532024383545,0.006802082061767578,2.6202900409698486
0,1.0,2.0,45.0,0.7299270072992701,0.5076142131979695,0.5988023952095809,197.0,0.7527044064738134,0.9921055732296452,0.8044108380592313,0.9679278186367428,0.8786262431604666,13189.0,0.5739242791994811,0.7922116177683516,0.6968085106382979,0.2578740157480315,0.3764367816091954,508.0,0.6272061685687808,0.9744314834452692,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.6377440347071583,0.09595300261096604,0.16680851063829788,3064.0,0.5419736256764391,0.826970661010958,0.7694825385500264,0.7830210910804759,0.7310296190970247,16974.0,0.5717566872359401,0.8064544622193267,0.0,1.8563086986541748,0.013318300247192385,2.6195013523101807
0,16.0,4.0,44.0,0.7175572519083969,0.4771573604060914,0.573170731707317,197.0,0.7374759800778742,0.9917520914339578,0.8020342814089282,0.9685343847145348,0.8774556944635252,13189.0,0.5677546428196187,0.7897961588311535,0.6716417910447762,0.265748031496063,0.38081805359661497,508.0,0.6308698860261804,0.9741369152821964,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.6306954436450839,0.0858355091383812,0.1511060040218328,3064.0,0.537382168659773,0.8259102156238953,0.7654668189765284,0.7815482502651113,0.7271192503815099,16974.0,0.5660669034463377,0.8043732810522914,0.0,2.4880712032318115,0.059590816497802734,3.2217109203338623
0,5.0,1.0,47.0,0.7238805970149254,0.4948979591836735,0.5878787878787879,196.0,0.7463462794666653,0.9919872739056148,0.8021598543354053,0.9686860262339828,0.8775930759719741,13189.0,0.5679846621656173,0.7900194426441997,0.6666666666666666,0.2671905697445973,0.3814866760168303,509.0,0.6315301731133094,0.9740175572968832,0.0,0.0,0.0,16.0,0.5,0.9990573263418372,0.6180371352785146,0.07606921318968332,0.13546511627906976,3063.0,0.5328584743159057,0.8247805337889589,0.7632090964788788,0.7801802863371237,0.7246159011768083,16973.0,0.565546924233906,0.8043397492252996,0.0,2.20473051071167,0.04178142547607422,3.1530866622924805
0,8.0,3.0,47.0,0.746268656716418,0.5102040816326531,0.6060606060606061,196.0,0.7540887488094121,0.992340776527426,0.8013531291110694,0.9698991583895672,0.8776070252469813,13189.0,0.565948522112331,0.7897837742296588,0.6752577319587629,0.25736738703339884,0.3726884779516359,509.0,0.6267704282105769,0.9740175572968832,1.0,0.0625,0.1176470588235294,16.0,0.53125,0.9991162434454722,0.6331658291457286,0.08227228207639567,0.1456226524125975,3063.0,0.5358881180331655,0.8257821245507571,0.766771236481629,0.78218346786072,0.7265168153731609,16973.0,0.5644875924350998,0.8043415091364258,0.0,2.2676146030426025,0.004595041275024414,3.060520648956299
0,5.0,3.0,47.0,0.7518796992481203,0.5076142131979695,0.606060606060606,197.0,0.7528235586733768,0.992340776527426,0.8015688735487919,0.968531998786776,0.8771761150980325,13188.0,0.5665645462890286,0.7892535202969422,0.6648936170212766,0.2455795677799607,0.35868005738880915,509.0,0.6208765185838578,0.9736640546750722,0.0,0.0,0.0,16.0,0.5,0.9990573263418372,0.6583143507972665,0.09435194253999347,0.1650485436893204,3063.0,0.5417841668127716,0.8277263889707182,0.7702856485399873,0.782831556000707,0.7291406577410053,16973.0,0.5658204518013944,0.8042816478595634,0.0,1.9075279235839844,0.004872322082519531,2.455268144607544
0,20.0,5.0,40.0,0.7664233576642335,0.5329949238578681,0.6287425149700598,197.0,0.7655438321756857,0.9926951399116348,0.8031273549359458,0.969671696110395,0.8785765809088723,13189.0,0.5708104914783354,0.7917525773195876,0.6822916666666666,0.25736738703339884,0.3737517831669044,509.0,0.6268313918040794,0.9741384388807071,0.0,0.0,0.0,16.0,0.5,0.9990574374079528,0.6331658291457286,0.08224543080939947,0.145580589254766,3064.0,0.5358750696567305,0.8257437407952872,0.7676429245682409,0.7821502209131075,0.7274054423661136,16975.0,0.5683776199648233,0.8058842940215728,0.0,1.97536039352417,0.02834630012512207,2.719091415405273
0,4.0,1.0,45.0,0.746268656716418,0.5102040816326531,0.6060606060606061,196.0,0.7540888092035002,0.9923412277601036,0.8049241231660474,0.9692167715520509,0.8794633642930857,13189.0,0.5753613580349423,0.7935666313184871,0.6923076923076923,0.26522593320235754,0.3835227272727272,509.0,0.6307909198353119,0.9744314834452692,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.6373626373626373,0.09464751958224543,0.16481955100880932,3064.0,0.5413927748881752,0.8268528337457287,0.7698643014856342,0.784022622834924,0.73160423959716,16974.0,0.5728845527383223,0.8074877345870809,0.0,1.9269397258758545,0.003342151641845703,2.584151029586792
0,9.0,2.0,48.0,0.7571428571428571,0.5380710659898477,0.6290801186943621,197.0,0.7680222409880096,0.9926357959231766,0.8020317301059761,0.9697475168701192,0.877951674903899,13189.0,0.5678328073122061,0.7905031224225286,0.7142857142857143,0.2946954813359529,0.4172461752433936,509.0,0.6455256939021095,0.9753151879344879,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.6205128205128205,0.07900750897812601,0.14016796988126265,3063.0,0.5341842231829024,0.8250854247672912,0.7653679644766737,0.7828443501826322,0.7272856261715276,16974.0,0.5663500725180115,0.8048280863826154,0.0,2.2144582271575928,0.006986618041992188,2.877708196640014
0,10.0,5.0,48.0,0.7557251908396947,0.5025380710659898,0.6036585365853657,197.0,0.7503153489382521,0.9923412277601036,0.8008885551592516,0.9704299037076352,0.8775454233801852,13189.0,0.5648714908234345,0.7895605043006951,0.6923076923076923,0.2475442043222004,0.3646888567293777,509.0,0.6220715251796244,0.9741369152821964,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.6272040302267002,0.08129285014691479,0.1439306358381503,3063.0,0.5353268937672968,0.8254978201955933,0.7650116399528566,0.7819606456934135,0.7257778653420577,16974.0,0.5633464650722736,0.8041313269905974,0.0,2.233704805374145,0.07599925994873047,3.0979771614074707
0,6.0,3.0,45.0,0.7368421052631579,0.4974619289340101,0.5939393939393939,197.0,0.747687869754005,0.9921055732296452,0.8031911552233181,0.9694442338312229,0.878521368695891,13189.0,0.5708515753039867,0.7916813950748203,0.6855670103092784,0.26129666011787817,0.3783783783783784,509.0,0.6287959158469744,0.9742547425474256,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.6428571428571429,0.08521057786483839,0.15047564139521474,3063.0,0.5373935859635457,0.8263815246848121,0.7692041403202566,0.7822552138564864,0.7280149567882823,16974.0,0.5685371516435883,0.8059395492956472,0.0,2.5298800468444824,0.01465463638305664,3.297496795654297
0,17.0,4.0,49.0,0.7404580152671756,0.4948979591836735,0.5932721712538226,196.0,0.7464356271836345,0.99216356351638,0.8024761186525893,0.9681552809159149,0.8775643448678739,13189.0,0.5686665910262894,0.7900659910440726,0.66,0.2598425196850393,0.37288135593220334,508.0,0.6278561480835304,0.9738392646712232,0.0,0.0,0.0,16.0,0.5,0.999057270798963,0.6223277909738717,0.08553705517466538,0.15040183696900114,3063.0,0.537052803955152,0.8255950978081547,0.7642268043633241,0.7812868253594155,0.7271141907540507,16972.0,0.5667209942089787,0.8045096312574609,0.0,1.704540729522705,0.01265406608581543,2.443061828613281
0,5.0,2.0,47.0,0.7272727272727273,0.5279187817258884,0.611764705882353,197.0,0.7627970853256014,0.9922234004948746,0.8031827902880866,0.9681552809159149,0.8779867294667721,13189.0,0.5707355004315373,0.7909155178508307,0.703125,0.26522593320235754,0.3851640513552068,509.0,0.6308820221736052,0.9746082243431129,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.6619385342789598,0.09141364675155077,0.1606425702811245,3063.0,0.5405670059650931,0.8276187109697184,0.7730563746835605,0.7828443501826322,0.7298445455936706,16974.0,0.5692575250122621,0.8055796742566891,0.0,2.183950185775757,0.06220149993896485,3.079410552978516
0,2.0,2.0,50.0,0.7234042553191491,0.5204081632653061,0.6053412462908012,196.0,0.75904170681148,0.99216356351638,0.8025737602008789,0.9694419168941462,0.8781509719074113,13188.0,0.5691554193350223,0.7909497996700448,0.6734693877551021,0.2593320235756385,0.37446808510638296,509.0,0.627722259130345,0.9740160263964176,0.0,0.0,0.0,16.0,0.5,0.999057270798963,0.6352040816326531,0.08129285014691479,0.14413892908827786,3063.0,0.5355058685992321,0.8257718595333491,0.766825123967706,0.7817581899599341,0.7265969654079945,16972.0,0.5669667069374333,0.8052444199868588,0.0,2.132922887802124,0.009958982467651369,2.8295993804931636
